session_id,user_id,timestamp,funnel_stage,category,purchase_amount
sess_4bf7bbdf,usr_0863,2026-07-03 22:39:55,2_Product_View,Home & Kitchen,
sess_5f2459a9,usr_2286,2026-07-02 12:43:55,1_Landing,Clothing,
sess_5c8a54aa,usr_2789,2026-07-08 00:16:31,1_Landing,Home & Kitchen,
sess_d3be7067,usr_1843,2026-07-03 04:38:15,1_Landing,Electronics,
sess_56cafd79,usr_0186,2026-07-08 18:49:44,2_Product_View,Electronics,
sess_48e5b1ae,usr_2379,2026-07-04 23:00:21,3_Add_to_Cart,Electronics,
sess_12c56823,usr_0066,2026-07-02T13:33:24Z,2_Product_View,Clothing,
sess_588379dc,usr_0662,2026-07-05 15:55:22,2_Product_View,Electronics,
sess_4102098e,usr_2541,2026-07-10 17:16:36,2_Product_View,Books,
sess_a7bc49ec,usr_0356,2026-07-09 05:38:11,2_Product_View,Clothing,
sess_eea2d5f5,usr_1613,2026-07-02 07:16:51,4_Purchase,Electronics,530.19
sess_98cf484d,usr_2732,2026-07-03T02:52:41Z,1_Landing,Clothing,
sess_a247ccf0,usr_1877,2026-07-03 06:19:53,1_Landing,Clothing,
sess_a71ff0ca,usr_0204,2026-07-04 00:33:40,2_Product_View,Home & Kitchen,
sess_de510b62,usr_0007,2026-07-06 01:14:52,1_Landing,Clothing,
sess_f25da629,usr_0510,2026-07-02 08:41:14,1_Landing,Electronics,
sess_57d906af,usr_1231,07/07/2026 02:56:10,3_Add_to_Cart,Books,
sess_4ad0c8fe,usr_1297,2026-07-03 14:48:32,1_Landing,Electronics,
sess_2dd6f120,usr_1219,2026-07-09 13:53:32,2_Product_View,Books,
sess_62c6d76f,usr_2483,2026-07-04 20:05:37,1_Landing,Home & Kitchen,
sess_164e6716,usr_0018,09/07/2026 04:08:42,1_Landing,Electronics,
sess_685b2543,usr_1435,2026-07-02 09:51:47,1_Landing,Electronics,
sess_6488ec19,usr_1707,2026-07-05 17:33:00,3_Add_to_Cart,Home & Kitchen,
sess_2f6dc107,usr_1534,2026-07-10 07:39:42,2_Product_View,Books,
sess_b38df352,usr_1704,2026-07-10 00:37:27,1_Landing,Home & Kitchen,
sess_725f07a8,usr_0004,2026-07-02 17:18:53,1_Landing,Books,
sess_b03b437a,usr_0599,09/07/2026 13:33:22,2_Product_View,Books,
sess_1e41a3fa,usr_0997,2026-07-09 18:11:26,1_Landing,Electronics,
sess_9a073216,usr_1277,03/07/2026 11:47:27,1_Landing,Clothing,
sess_3ac70600,usr_1453,2026-07-09 05:24:50,1_Landing,Books,
sess_64c1c4f7,usr_1962,2026-07-05 22:37:58,3_Add_to_Cart,Electronics,
sess_552d7191,usr_0521,2026-07-03 02:48:31,1_Landing,Books,
sess_004cb46a,usr_1953,2026-07-02 19:08:35,2_Product_View,Clothing,
sess_73bdf79c,usr_1521,2026-07-07 01:37:05,1_Landing,Clothing,
sess_25a7db0c,usr_0486,2026-07-10 22:49:37,2_Product_View,Electronics,
sess_2239490e,usr_1467,2026-07-03 16:47:44,1_Landing,Clothing,
sess_b76cdf2a,usr_1532,2026-07-10 15:48:50,2_Product_View,Electronics,
sess_30354710,usr_1690,2026-07-03 19:30:08,2_Product_View,Clothing,
sess_24fd4469,usr_2184,2026-07-04T17:53:47Z,4_Purchase,Electronics,456.33
sess_1f1d208e,usr_0368,2026-07-07 01:17:55,1_Landing,Clothing,
sess_09a918f0,usr_0728,2026-07-03 19:05:10,2_Product_View,Electronics,
sess_c81a8a5a,usr_1460,2026-07-06 19:15:36,2_Product_View,Electronics,
sess_ae1ec868,usr_2026,09/07/2026 11:53:15,1_Landing,Home & Kitchen,
sess_03996d17,usr_0465,10/07/2026 18:33:50,1_Landing,Electronics,
sess_b1e60f9b,usr_2584,2026-07-07T18:06:39Z,1_Landing,Home & Kitchen,
sess_01e48c47,usr_2081,2026-07-04 20:01:30,2_Product_View,Home & Kitchen,
sess_cc810f56,usr_1253,2026-07-04 22:23:36,1_Landing,Home & Kitchen,
sess_a71cfa0b,usr_1597,2026-07-03 05:30:55,1_Landing,Clothing,
sess_e8fe677e,usr_1404,2026-07-01 20:52:52,2_Product_View,Home & Kitchen,
sess_bfd1b523,usr_0822,2026-07-02 18:34:59,1_Landing,Books,
sess_bd2b8e4b,usr_2451,07/07/2026 00:18:11,2_Product_View,Electronics,
sess_6070d3d7,usr_0412,04/07/2026 09:30:19,2_Product_View,Clothing,
sess_0c05b473,usr_0692,2026-07-07 01:38:53,3_Add_to_Cart,Electronics,
sess_63196875,usr_1884,2026-07-02 21:12:40,1_Landing,Clothing,
sess_7995f4fb,usr_2783,2026-07-02 16:30:10,1_Landing,Electronics,
sess_2764cdda,usr_0429,2026-07-09 15:30:42,3_Add_to_Cart,Books,
sess_8c90a7d7,usr_0507,2026-07-06 22:26:18,1_Landing,Clothing,
sess_22e179c2,usr_2303,2026-07-08 18:40:04,2_Product_View,Books,
sess_54e80872,usr_2094,2026-07-04 15:41:02,1_Landing,Home & Kitchen,
sess_dadafe78,usr_0831,10/07/2026 07:59:04,1_Landing,Clothing,
sess_ddec7928,usr_0849,03/07/2026 00:46:47,2_Product_View,Clothing,
sess_67f958f3,usr_1605,04/07/2026 14:43:28,4_Purchase,Electronics,309.38
sess_1183315f,usr_2617,2026-07-03 14:05:13,2_Product_View,Home & Kitchen,
sess_9dffa431,usr_0682,2026-07-06 10:35:20,1_Landing,Books,
sess_06058875,usr_2616,2026-07-06 23:35:28,1_Landing,Electronics,
sess_51ab71ca,usr_1630,2026-07-03 14:21:31,4_Purchase,Books,9.06
sess_978c7c80,usr_2174,08/07/2026 12:00:10,1_Landing,Clothing,
sess_22409ef0,usr_2695,2026-07-07 14:23:59,1_Landing,Electronics,
sess_d7e7c8a7,usr_1631,2026-07-01 15:20:05,2_Product_View,Home & Kitchen,
sess_efc43e77,usr_2710,2026-07-09 14:32:02,1_Landing,Electronics,
sess_479fd213,usr_0350,2026-07-08 18:34:13,3_Add_to_Cart,Clothing,
sess_1fccc5d7,usr_2465,2026-07-03 02:59:11,2_Product_View,Books,
sess_ef252d0b,usr_1664,2026-07-03 19:47:37,2_Product_View,Electronics,
sess_aded7cda,usr_1865,2026-07-03 09:48:02,2_Product_View,Clothing,
sess_0b3f1803,usr_1230,2026-07-03 00:46:55,2_Product_View,Home & Kitchen,
sess_11f5ff30,usr_0672,04/07/2026 16:43:31,1_Landing,Books,
sess_718c3b02,usr_1671,2026-07-07 09:00:34,1_Landing,Clothing,
sess_ee010b3a,usr_2532,2026-07-07 01:43:44,1_Landing,Books,
sess_0fde0e20,usr_2586,2026-07-02 00:16:15,1_Landing,Clothing,
sess_cdaa7225,usr_0499,2026-07-09 19:52:51,3_Add_to_Cart,Books,
sess_49d9aa7f,usr_1743,2026-07-01 13:05:32,2_Product_View,Electronics,
sess_5cf99b1e,usr_2660,05/07/2026 09:36:40,1_Landing,Books,
sess_027f6177,usr_2562,2026-07-01 22:09:29,1_Landing,Clothing,
sess_5bdf034f,usr_2058,05/07/2026 11:03:22,1_Landing,Electronics,
sess_9f8f76ef,usr_1765,2026-07-09 08:15:51,2_Product_View,Home & Kitchen,
sess_9d20b6d7,usr_1262,2026-07-05 20:54:05,1_Landing,Clothing,
sess_1a74abe0,usr_1965,2026-07-06 23:51:51,3_Add_to_Cart,Home & Kitchen,
sess_594e7671,usr_0610,2026-07-10 20:33:18,1_Landing,Books,
sess_4ecd3cee,usr_2129,2026-07-02 15:19:47,1_Landing,Home & Kitchen,
sess_aefff021,usr_0767,2026-07-10 11:19:21,1_Landing,Books,
sess_914b8be6,usr_0922,2026-07-06 22:39:22,2_Product_View,Books,
sess_3ace45af,usr_0514,2026-07-07 21:00:35,2_Product_View,Books,
sess_4d16a8d3,usr_0057,2026-07-08 14:23:39,4_Purchase,Electronics,898.03
sess_91b7be67,usr_0691,2026-07-02T07:47:41Z,1_Landing,Books,
sess_176e9d22,usr_2382,2026-07-08 13:00:07,1_Landing,Home & Kitchen,
sess_03285795,usr_0451,2026-07-10 13:14:15,2_Product_View,Clothing,
sess_a3fc1297,usr_1416,2026-07-09 07:42:41,1_Landing,Home & Kitchen,
sess_fcfda8a7,usr_2599,2026-07-10 18:57:24,4_Purchase,Electronics,975.4
sess_fa013b8f,usr_1994,2026-07-08 15:23:50,1_Landing,Electronics,
sess_3fec84d8,usr_2654,2026-07-08 17:36:41,1_Landing,Books,
sess_f5b25efa,usr_1640,2026-07-01 05:27:51,2_Product_View,Books,
sess_49bdad8a,usr_0617,2026-07-07 18:00:16,1_Landing,Books,
sess_8405be6d,usr_1963,2026-07-10 13:40:29,2_Product_View,Electronics,
sess_ab1d13ba,usr_2066,2026-07-03T05:05:32Z,4_Purchase,Home & Kitchen,74.46
sess_53438a44,usr_2646,2026-07-07 02:38:23,4_Purchase,Home & Kitchen,195.34
sess_139823ef,usr_0634,2026-07-07 08:38:54,2_Product_View,Home & Kitchen,
sess_45d05d64,usr_1167,2026-07-10 07:06:41,2_Product_View,Clothing,
sess_21fb5e55,usr_1387,2026-07-03 05:19:00,1_Landing,Books,
sess_65a37365,usr_0134,2026-07-02 20:41:02,1_Landing,Clothing,
sess_9a0ab78c,usr_0526,2026-07-06 01:52:14,1_Landing,Home & Kitchen,
sess_f9fe8f89,usr_0630,2026-07-01 16:51:27,1_Landing,Clothing,
sess_03d4202e,usr_0512,2026-07-02 01:00:54,1_Landing,Electronics,
sess_ec2fe53b,usr_1942,2026-07-01 06:47:33,2_Product_View,Electronics,
sess_a6202059,usr_1291,04/07/2026 20:17:13,1_Landing,Home & Kitchen,
sess_cff993cd,usr_0540,2026-07-09T17:44:40Z,1_Landing,Clothing,
sess_e8bc7f25,usr_2299,2026-07-09 00:39:15,3_Add_to_Cart,Home & Kitchen,
sess_7edd5d1c,usr_0137,2026-07-08 09:50:24,2_Product_View,Home & Kitchen,
sess_d990ae6d,usr_0531,2026-07-02T09:03:58Z,3_Add_to_Cart,Books,
sess_c708f617,usr_0667,2026-07-08 23:12:01,1_Landing,Home & Kitchen,
sess_0b9d47ec,usr_0489,2026-07-06T20:29:01Z,4_Purchase,Clothing,129.91
sess_91604827,usr_1215,2026-07-02 13:45:01,1_Landing,Electronics,
sess_ebb241a4,usr_2468,2026-07-10 07:26:54,2_Product_View,Home & Kitchen,
sess_d939d656,usr_0992,2026-07-09T21:45:00Z,2_Product_View,Clothing,
sess_c452a280,usr_2739,2026-07-10 14:01:04,3_Add_to_Cart,Electronics,
sess_74433506,usr_0649,2026-07-09 20:40:34,1_Landing,Books,
sess_69c85bb0,usr_0310,2026-07-09 01:53:54,1_Landing,Electronics,
sess_7a8e2dd8,usr_2249,2026-07-08T05:47:13Z,1_Landing,Electronics,
sess_5a06af7c,usr_0893,2026-07-05 06:09:48,2_Product_View,Clothing,
sess_cf1c1550,usr_0704,07/07/2026 19:02:52,2_Product_View,Electronics,
sess_9c39fb5f,usr_2517,2026-07-09 19:00:54,3_Add_to_Cart,Electronics,
sess_f464eb80,usr_0799,2026-07-05 15:31:53,4_Purchase,Electronics,63.49
sess_7c086790,usr_0841,2026-07-04 04:47:32,2_Product_View,Clothing,
sess_3ba646b3,usr_1812,2026-07-09 10:06:51,1_Landing,Books,
sess_3034aae1,usr_1200,2026-07-08T18:52:13Z,1_Landing,Electronics,
sess_1ae6be7f,usr_1129,2026-07-04 18:02:29,1_Landing,Home & Kitchen,
sess_34582e84,usr_1384,2026-07-05 21:23:51,4_Purchase,Books,31.82
sess_d445110c,usr_1608,2026-07-01 11:01:39,1_Landing,Electronics,
sess_6d6abed1,usr_1616,2026-07-02 05:20:37,1_Landing,Clothing,
sess_b47bd98e,usr_0663,2026-07-02 07:40:27,1_Landing,Clothing,
sess_b21ddaf0,usr_0289,2026-07-06 03:11:34,1_Landing,Clothing,
sess_c29cc4cf,usr_1203,10/07/2026 01:06:13,1_Landing,Electronics,
sess_56413dd3,usr_0651,2026-07-05 00:49:27,1_Landing,Books,
sess_6a0cb3c0,usr_2515,01/07/2026 18:16:16,2_Product_View,Books,
sess_97ff5779,usr_2560,2026-07-06 19:05:58,2_Product_View,Books,
sess_bb158660,usr_1019,02/07/2026 10:00:17,3_Add_to_Cart,Clothing,
sess_4cac072b,usr_1342,2026-07-10 15:02:03,1_Landing,Electronics,
sess_4399d4aa,usr_0132,2026-07-02 07:24:36,1_Landing,Books,
sess_051b70a3,usr_0314,2026-07-03 04:02:18,2_Product_View,Books,
sess_a87f1201,usr_2296,2026-07-01 19:30:56,2_Product_View,Clothing,
sess_06028ae7,usr_1565,2026-07-08 19:26:43,1_Landing,Books,
sess_fab4ca17,usr_1755,2026-07-08 23:53:54,1_Landing,Books,
sess_ed042b48,usr_0311,09/07/2026 14:23:03,1_Landing,Clothing,
sess_e999b54e,usr_2045,2026-07-01 07:01:00,4_Purchase,Clothing,117.72
sess_c99f66f8,usr_1047,2026-07-07 06:56:19,1_Landing,Home & Kitchen,
sess_31259ff1,usr_2672,2026-07-05 19:18:02,2_Product_View,Electronics,
sess_bde41771,usr_1079,2026-07-10 09:00:36,2_Product_View,Home & Kitchen,
sess_77694335,usr_0011,2026-07-01T03:09:40Z,1_Landing,Electronics,
sess_473bc0ec,usr_1043,07/07/2026 01:51:32,3_Add_to_Cart,Clothing,
sess_02a79edf,usr_1997,2026-07-08 12:32:58,1_Landing,Home & Kitchen,
sess_0633c402,usr_2795,2026-07-09 10:15:21,2_Product_View,Home & Kitchen,
sess_85053e59,usr_1625,2026-07-03 11:33:27,3_Add_to_Cart,Electronics,
sess_fbb7d530,usr_1934,2026-07-08 03:01:37,2_Product_View,Clothing,
sess_1e3a0b13,usr_0058,2026-07-07 07:11:51,1_Landing,Electronics,
sess_00c7e40f,usr_2297,2026-07-07 17:25:21,2_Product_View,Books,
sess_b73a1ec3,usr_1162,2026-07-08 22:03:53,1_Landing,Clothing,
sess_725f07a8,usr_0004,2026-07-02 17:39:33,3_Add_to_Cart,Books,
sess_3fec84d8,usr_2654,2026-07-08 17:38:17,2_Product_View,Books,
sess_9b4e6097,usr_0771,2026-07-06 14:33:23,2_Product_View,Home & Kitchen,
sess_54320a00,usr_1205,2026-07-06 07:33:45,2_Product_View,Home & Kitchen,
sess_fb5f0d83,usr_1551,2026-07-01 19:57:02,1_Landing,Clothing,
sess_868de0ff,usr_2035,2026-07-03 12:33:23,4_Purchase,Books,
sess_ddd7c1fb,usr_1194,01/07/2026 04:04:29,2_Product_View,Clothing,
sess_56cafd79,usr_0186,2026-07-08 18:59:33,4_Purchase,Electronics,983.27
sess_ab28e637,usr_0442,2026-07-04 21:37:52,1_Landing,Home & Kitchen,
sess_5a011593,usr_2658,2026-07-04 03:46:58,3_Add_to_Cart,Home & Kitchen,
sess_dff24612,usr_0474,05/07/2026 12:05:43,3_Add_to_Cart,Clothing,
sess_6488ec19,usr_1707,2026-07-05 17:15:21,1_Landing,Home & Kitchen,
sess_e3cb3152,usr_1096,2026-07-04 22:27:04,1_Landing,Electronics,
sess_8e6c2264,usr_1823,08/07/2026 02:11:16,1_Landing,Home & Kitchen,
sess_fad6d847,usr_0059,2026-07-01 17:15:58,1_Landing,Books,
sess_56fc35dc,usr_2604,2026-07-06 06:23:15,1_Landing,Home & Kitchen,
sess_d012630d,usr_1838,06/07/2026 23:03:34,1_Landing,Clothing,
sess_06b71b61,usr_0263,2026-07-04 07:02:18,2_Product_View,Books,
sess_3da9529b,usr_1885,2026-07-06 19:51:31,1_Landing,Electronics,
sess_24529c42,usr_0647,2026-07-05 07:29:56,3_Add_to_Cart,Books,
sess_70d353cf,usr_2180,2026-07-02 18:07:50,1_Landing,Books,
sess_63e6caab,usr_0706,2026-07-02 00:18:55,1_Landing,Home & Kitchen,
sess_8288e0da,usr_2037,2026-07-07 02:27:16,1_Landing,Books,
sess_279062c6,usr_0921,2026-07-09 00:46:06,1_Landing,Clothing,
sess_70dfaacd,usr_1516,2026-07-03 12:29:47,1_Landing,Home & Kitchen,
sess_09a918f0,usr_0728,2026-07-03 19:06:21,3_Add_to_Cart,Electronics,
sess_95235f83,usr_2669,2026-07-07 09:15:05,1_Landing,Clothing,
sess_e26a4d7e,usr_1336,2026-07-09 22:53:16,1_Landing,Books,
sess_c85121c8,usr_1933,2026-07-06 18:48:36,1_Landing,Home & Kitchen,
sess_6648f153,usr_0648,2026-07-09T08:58:31Z,3_Add_to_Cart,Books,
sess_e28ae757,usr_0874,2026-07-04 14:08:23,2_Product_View,Electronics,
sess_e250c9ae,usr_0484,2026-07-04 04:33:48,1_Landing,Home & Kitchen,
sess_9dbac9b9,usr_2295,2026-07-08T06:34:49Z,1_Landing,Books,
sess_bf13b205,usr_2471,2026-07-08 19:52:48,2_Product_View,Electronics,
sess_4ee1cb04,usr_2734,2026-07-05 00:25:11,3_Add_to_Cart,Books,
sess_a55fcd43,usr_0203,2026-07-01 13:03:25,1_Landing,Home & Kitchen,
sess_447e454f,usr_1058,2026-07-10 13:07:07,1_Landing,Electronics,
sess_d6d05c65,usr_1456,2026-07-02 04:44:35,2_Product_View,Books,
sess_45f85264,usr_1012,2026-07-05 18:08:36,2_Product_View,Home & Kitchen,
sess_bd923a8a,usr_0075,2026-07-05 11:23:23,2_Product_View,Books,
sess_e361e02d,usr_1975,2026-07-04 20:41:29,1_Landing,Electronics,
sess_735e04dd,usr_0456,2026-07-02 21:03:06,4_Purchase,Home & Kitchen,83.35
sess_8fbb01b7,usr_0175,2026-07-05 03:25:01,1_Landing,Books,
sess_48a77b69,usr_2102,2026-07-07 23:51:02,1_Landing,Clothing,
sess_ac4e3de0,usr_0380,2026-07-07 20:10:15,2_Product_View,Clothing,
sess_d233def9,usr_1511,2026-07-04 12:11:42,1_Landing,Clothing,
sess_4bd70df7,usr_0552,2026-07-08 18:47:42,2_Product_View,Home & Kitchen,
sess_4773839b,usr_1483,2026-07-04 01:51:08,1_Landing,Electronics,
sess_513e0c71,usr_0155,2026-07-08 20:01:03,1_Landing,Home & Kitchen,
sess_16550847,usr_0330,2026-07-01 09:26:24,1_Landing,Books,
sess_7733fa54,usr_1018,2026-07-05 02:15:54,3_Add_to_Cart,Books,
sess_faf4430f,usr_1860,2026-07-07T00:36:03Z,1_Landing,Electronics,
sess_c2556a2a,usr_0153,2026-07-01 05:16:03,1_Landing,Home & Kitchen,
sess_9226d789,usr_1191,2026-07-07 13:47:15,1_Landing,Electronics,
sess_f4dcdf77,usr_1201,2026-07-08 21:09:49,2_Product_View,Books,
sess_0ff816e5,usr_1879,2026-07-03 17:35:40,1_Landing,Books,
sess_e25fcef6,usr_1929,2026-07-08 20:33:23,2_Product_View,Clothing,
sess_bb42521c,usr_0987,2026-07-04 22:47:34,4_Purchase,Books,45.87
sess_b9801f01,usr_1735,2026-07-10 04:12:49,1_Landing,Home & Kitchen,
sess_7f4ef5bb,usr_0377,2026-07-04 22:58:08,1_Landing,Books,
sess_de30c7e8,usr_1844,2026-07-04 20:59:58,2_Product_View,Home & Kitchen,
sess_af1be02c,usr_2254,2026-07-10 11:46:00,2_Product_View,Books,
sess_5b76e111,usr_0646,2026-07-05 19:09:05,1_Landing,Electronics,
sess_732a906a,usr_2350,2026-07-03 18:41:15,3_Add_to_Cart,Home & Kitchen,
sess_4ee1cb04,usr_2734,2026-07-05 00:06:48,1_Landing,Books,
sess_8ae8bb1b,usr_1825,2026-07-06 03:10:00,1_Landing,Electronics,
sess_931fbb19,usr_1088,2026-07-04 20:25:07,1_Landing,Electronics,
sess_6d6a2d18,usr_2091,2026-07-08 04:45:09,1_Landing,Clothing,
sess_629d1a2d,usr_0255,2026-07-04 13:32:49,1_Landing,Books,
sess_01074d8d,usr_2766,2026-07-02 14:48:43,3_Add_to_Cart,Home & Kitchen,
sess_f33fbef9,usr_0205,2026-07-08 19:00:57,1_Landing,Books,
sess_1bbf159a,usr_2310,2026-07-05 07:10:19,2_Product_View,Home & Kitchen,
sess_84b5492e,usr_1715,2026-07-08T09:27:36Z,1_Landing,Home & Kitchen,
sess_e3945cb3,usr_1752,2026-07-02 00:38:30,3_Add_to_Cart,Clothing,
sess_99dc1ad8,usr_2680,2026-07-06 16:05:47,3_Add_to_Cart,Home & Kitchen,
sess_8a1ae8d7,usr_0098,2026-07-02 21:28:39,2_Product_View,Books,
sess_200fe743,usr_0230,10/07/2026 02:04:19,1_Landing,Clothing,
sess_b810cdcb,usr_1050,2026-07-01 11:18:43,2_Product_View,Electronics,
sess_ca436606,usr_1239,2026-07-01 18:59:34,3_Add_to_Cart,Clothing,
sess_56ac708d,usr_0124,2026-07-08 08:21:39,1_Landing,Electronics,
sess_f0fc112e,usr_2643,2026-07-08 07:22:14,3_Add_to_Cart,Clothing,
sess_fb5eabb2,usr_0563,2026-07-02 12:15:33,3_Add_to_Cart,Electronics,
sess_0b5282d0,usr_2507,2026-07-08 01:04:53,3_Add_to_Cart,Home & Kitchen,
sess_818cea20,usr_0875,2026-07-02 05:17:07,1_Landing,Electronics,
sess_3fb192fa,usr_1987,2026-07-09 14:04:32,1_Landing,Electronics,
sess_2eb446c1,usr_0357,2026-07-06 00:31:08,1_Landing,Electronics,
sess_936ed460,usr_0277,2026-07-05 20:23:44,1_Landing,Electronics,
sess_09a918f0,usr_0728,2026-07-03 18:57:44,1_Landing,Electronics,
sess_2c0f1749,usr_1157,2026-07-04 12:23:29,3_Add_to_Cart,Books,
sess_bd1fa768,usr_1592,06/07/2026 03:06:43,2_Product_View,Books,
sess_24a42a9d,usr_1051,2026-07-08T09:43:02Z,2_Product_View,Electronics,
sess_bb42521c,usr_0987,2026-07-04 22:35:01,2_Product_View,Books,
sess_1520be87,usr_0317,2026-07-07 12:24:35,1_Landing,Electronics,
sess_306d5409,usr_0158,2026-07-07 19:43:45,2_Product_View,Home & Kitchen,
sess_0a00727d,usr_1187,2026-07-03 22:34:12,2_Product_View,Home & Kitchen,
sess_7cbe1f1b,usr_0214,05/07/2026 06:04:10,2_Product_View,Electronics,
sess_e8bc7f25,usr_2299,2026-07-09 00:41:57,4_Purchase,Home & Kitchen,270.52
sess_ac7db9c6,usr_0049,2026-07-01 03:56:16,1_Landing,Home & Kitchen,
sess_dbccdc48,usr_1545,2026-07-03 00:57:17,3_Add_to_Cart,Electronics,
sess_34ad0bc4,usr_2158,2026-07-09 13:40:32,2_Product_View,Home & Kitchen,
sess_b51ce03f,usr_1107,2026-07-04 04:56:39,2_Product_View,Clothing,
sess_d6414d83,usr_0872,2026-07-09T17:02:50Z,2_Product_View,Books,
sess_584cc007,usr_0038,2026-07-05 01:14:22,3_Add_to_Cart,Books,
sess_3492851d,usr_1144,2026-07-03T03:43:35Z,1_Landing,Electronics,
sess_048ba7ad,usr_1606,2026-07-07 01:44:45,1_Landing,Books,
sess_8d5d647c,usr_2312,10/07/2026 07:17:50,1_Landing,Home & Kitchen,
sess_6d584ac7,usr_0998,2026-07-08 21:12:39,2_Product_View,Clothing,
sess_3107fae2,usr_2056,05/07/2026 12:15:09,1_Landing,Clothing,
sess_52e4e7c0,usr_1445,2026-07-05 15:18:04,1_Landing,Clothing,
sess_98c572f3,usr_0000,2026-07-01 23:29:21,2_Product_View,Electronics,
sess_263b5ad5,usr_2211,2026-07-08 12:19:26,1_Landing,Electronics,
sess_7274f480,usr_0473,2026-07-03T06:58:08Z,2_Product_View,Electronics,
sess_6d5e256c,usr_2649,2026-07-10 23:24:37,1_Landing,Electronics,
sess_fe606d23,usr_1380,03/07/2026 12:57:20,1_Landing,Books,
sess_0191e21c,usr_0298,2026-07-09 10:44:26,1_Landing,Books,
sess_939043be,usr_2320,2026-07-09 10:47:57,1_Landing,Home & Kitchen,
sess_3ea308a4,usr_1490,2026-07-01 10:42:04,2_Product_View,Electronics,
sess_975fc14b,usr_1249,2026-07-04 01:26:22,2_Product_View,Electronics,
sess_f464eb80,usr_0799,2026-07-05 15:05:08,1_Landing,Electronics,
sess_b1e60f9b,usr_2584,2026-07-07 18:12:09,3_Add_to_Cart,Home & Kitchen,
sess_169d991a,usr_0102,2026-07-09 17:31:28,1_Landing,Home & Kitchen,
sess_1b6aacd9,usr_0391,2026-07-01 18:13:31,3_Add_to_Cart,Electronics,
sess_558d142b,usr_1770,2026-07-03 17:39:27,1_Landing,Clothing,
sess_8cfff945,usr_2429,2026-07-09T16:06:25Z,1_Landing,Home & Kitchen,
sess_35c50f7c,usr_1045,2026-07-06 11:10:31,2_Product_View,Home & Kitchen,
sess_efc43e77,usr_2710,2026-07-09 14:38:46,2_Product_View,Electronics,
sess_9b689607,usr_0795,2026-07-04 15:40:47,1_Landing,Electronics,
sess_71d70592,usr_0077,2026-07-10T01:28:38Z,2_Product_View,Electronics,
sess_7b2fffba,usr_1811,2026-07-06 22:15:50,1_Landing,Clothing,
sess_7bfd20b7,usr_2373,2026-07-01 03:19:41,2_Product_View,Books,
sess_d2faf383,usr_2260,2026-07-04 00:00:42,1_Landing,Books,
sess_3f8f0c95,usr_1029,08/07/2026 04:19:18,2_Product_View,Electronics,
sess_94b2c8ec,usr_0133,05/07/2026 07:38:51,1_Landing,Books,
sess_866160b5,usr_1960,2026-07-04 02:25:43,1_Landing,Clothing,
sess_8c371fdc,usr_2121,2026-07-04 21:59:58,1_Landing,Electronics,
sess_8a4d3d90,usr_2521,2026-07-03 02:45:47,2_Product_View,Clothing,
sess_26b08cbd,usr_1920,2026-07-10 16:14:46,3_Add_to_Cart,Books,
sess_741b3a2f,usr_0197,2026-07-04 17:15:19,1_Landing,Books,
sess_a3cbc8d1,usr_0293,2026-07-04 23:02:25,1_Landing,Electronics,
sess_e9a44484,usr_1241,2026-07-07 22:01:25,1_Landing,Clothing,
sess_5d4b71b2,usr_0855,2026-07-04 09:38:10,1_Landing,Home & Kitchen,
sess_b634861b,usr_0515,2026-07-02 14:09:20,2_Product_View,Clothing,
sess_c6f35e3b,usr_0258,2026-07-10 15:12:15,1_Landing,Home & Kitchen,
sess_be2bd28c,usr_0905,2026-07-10 13:55:16,1_Landing,Books,
sess_a932701a,usr_0959,2026-07-10 09:55:04,1_Landing,Home & Kitchen,
sess_8d067933,usr_2017,2026-07-06 22:34:35,1_Landing,Clothing,
sess_464a87d6,usr_1694,2026-07-09T15:11:30Z,1_Landing,Clothing,
sess_fc454ff1,usr_1149,2026-07-05 06:14:34,2_Product_View,Books,
sess_d3ad2af5,usr_1629,2026-07-10 04:08:42,1_Landing,Clothing,
sess_b041d4d6,usr_0262,05/07/2026 01:18:45,1_Landing,Clothing,
sess_b6fd2fc1,usr_1499,2026-07-07 22:27:35,1_Landing,Clothing,
sess_0cb5123e,usr_2278,2026-07-02 20:12:16,1_Landing,Clothing,
sess_add42439,usr_1981,2026-07-08 01:31:20,1_Landing,Electronics,
sess_e4910f15,usr_0345,2026-07-06T00:48:33Z,3_Add_to_Cart,Clothing,
sess_a34453ec,usr_2314,2026-07-04 13:28:54,1_Landing,Electronics,
sess_88f6b2b6,usr_2265,2026-07-01 23:28:15,2_Product_View,Clothing,
sess_a07ece35,usr_1841,2026-07-04 19:02:44,4_Purchase,Books,41.61
sess_e91ff723,usr_0534,2026-07-09 05:58:45,2_Product_View,Books,
sess_df09f443,usr_0297,2026-07-07 17:31:03,1_Landing,Clothing,
sess_c12a945c,usr_0257,03/07/2026 15:05:17,2_Product_View,Home & Kitchen,
sess_6d4c4bc8,usr_1712,2026-07-06T05:16:43Z,2_Product_View,Clothing,
sess_41bd0d65,usr_1867,2026-07-07 04:53:40,1_Landing,Clothing,
sess_f1a46171,usr_2547,2026-07-03 01:24:50,2_Product_View,Home & Kitchen,
sess_9efb1906,usr_0814,2026-07-02T22:23:15Z,2_Product_View,Clothing,
sess_c0a2f3f5,usr_1832,08/07/2026 03:55:10,3_Add_to_Cart,Books,
sess_dc022d3d,usr_1151,2026-07-08 18:02:47,1_Landing,Books,
